timestamp,pid,cpu_pct,rss_mb,vsz_mb
2026-05-11T23:50:51Z,5183,3.85,11.43,37.41
2026-05-11T23:50:52Z,5183,3.84,11.43,37.41
2026-05-11T23:50:53Z,5183,3.85,11.43,37.41
2026-05-11T23:50:54Z,5183,3.85,11.43,37.41
2026-05-11T23:50:55Z,5183,3.85,11.43,37.41
2026-05-11T23:50:56Z,5183,3.85,11.43,37.41
2026-05-11T23:50:57Z,5183,3.85,11.43,37.41
2026-05-11T23:50:58Z,5183,2.89,11.43,37.41
2026-05-11T23:50:59Z,5183,3.84,11.43,37.41
2026-05-11T23:51:00Z,5183,4.81,11.43,37.41
2026-05-11T23:51:01Z,5183,1.92,11.43,37.41
2026-05-11T23:51:02Z,5183,4.81,11.43,37.41
2026-05-11T23:51:03Z,5183,4.80,11.43,37.41
2026-05-11T23:51:04Z,5183,3.85,11.43,37.41
2026-05-11T23:51:05Z,5183,3.85,11.43,37.41
2026-05-11T23:51:06Z,5183,2.89,11.43,37.41
2026-05-11T23:51:07Z,5183,4.81,11.43,37.41
2026-05-11T23:51:08Z,5183,3.84,11.43,37.41
2026-05-11T23:51:09Z,5183,4.80,11.43,37.41
2026-05-11T23:51:10Z,5183,3.84,11.43,37.41
2026-05-11T23:51:11Z,5183,3.84,11.43,37.41
2026-05-11T23:51:12Z,5183,3.84,11.43,37.41
2026-05-11T23:51:13Z,5183,2.88,11.43,37.41
2026-05-11T23:51:15Z,5183,2.88,11.43,37.41
2026-05-11T23:51:16Z,5183,3.86,11.43,37.41
2026-05-11T23:51:17Z,5183,4.82,11.43,37.41
2026-05-11T23:51:18Z,5183,4.80,11.43,37.41
2026-05-11T23:51:19Z,5183,3.85,11.43,37.41
2026-05-11T23:51:20Z,5183,2.89,11.43,37.41
2026-05-11T23:51:21Z,5183,2.88,11.43,37.41
2026-05-11T23:51:22Z,5183,3.85,11.43,37.41
2026-05-11T23:51:23Z,5183,2.88,11.43,37.41
2026-05-11T23:51:24Z,5183,3.85,11.43,37.41
2026-05-11T23:51:25Z,5183,3.84,11.43,37.41
2026-05-11T23:51:26Z,5183,4.80,11.43,37.41
2026-05-11T23:51:27Z,5183,3.84,11.43,37.41
2026-05-11T23:51:28Z,5183,3.83,11.43,37.41
2026-05-11T23:51:29Z,5183,4.80,11.43,37.41
2026-05-11T23:51:30Z,5183,1.92,11.43,37.41
2026-05-11T23:51:31Z,5183,3.85,11.43,37.41
2026-05-11T23:51:32Z,5183,4.81,11.43,37.41
2026-05-11T23:51:33Z,5183,2.89,11.43,37.41
2026-05-11T23:51:34Z,5183,2.89,11.43,37.41
2026-05-11T23:51:35Z,5183,3.86,11.43,37.41
2026-05-11T23:51:36Z,5183,4.81,11.43,37.41
2026-05-11T23:51:37Z,5183,3.84,11.43,37.41
2026-05-11T23:51:38Z,5183,2.89,11.43,37.41
2026-05-11T23:51:39Z,5183,3.84,11.43,37.41
2026-05-11T23:51:41Z,5183,4.81,11.43,37.41
2026-05-11T23:51:42Z,5183,2.89,11.43,37.41
2026-05-11T23:51:43Z,5183,4.80,11.43,37.41
2026-05-11T23:51:44Z,5183,3.85,11.43,37.41
2026-05-11T23:51:45Z,5183,3.84,11.43,37.41
2026-05-11T23:51:46Z,5183,4.82,11.43,37.41
2026-05-11T23:51:47Z,5183,2.88,11.43,37.41
2026-05-11T23:51:48Z,5183,3.85,11.43,37.41
2026-05-11T23:51:49Z,5183,3.84,11.43,37.41
2026-05-11T23:51:50Z,5183,4.80,11.43,37.41
2026-05-11T23:51:51Z,5183,2.88,11.43,37.41
2026-05-11T23:51:52Z,5183,3.85,11.43,37.41
2026-05-11T23:51:53Z,5183,3.85,11.43,37.41
2026-05-11T23:51:54Z,5183,3.84,11.43,37.41
2026-05-11T23:51:55Z,5183,4.80,11.43,37.41
2026-05-11T23:51:56Z,5183,2.88,11.43,37.41
2026-05-11T23:51:57Z,5183,3.86,11.43,37.41
2026-05-11T23:51:58Z,5183,4.81,11.43,37.41
2026-05-11T23:51:59Z,5183,4.81,11.43,37.41
2026-05-11T23:52:00Z,5183,3.85,11.43,37.41
2026-05-11T23:52:01Z,5183,4.82,11.43,37.41
2026-05-11T23:52:02Z,5183,1.92,11.43,37.41
2026-05-11T23:52:03Z,5183,4.80,11.43,37.41
2026-05-11T23:52:04Z,5183,2.88,11.43,37.41
2026-05-11T23:52:05Z,5183,4.81,11.43,37.41
2026-05-11T23:52:07Z,5183,2.89,11.43,37.41
2026-05-11T23:52:08Z,5183,3.85,11.43,37.41
2026-05-11T23:52:09Z,5183,3.85,11.43,37.41
2026-05-11T23:52:10Z,5183,2.89,11.43,37.41
2026-05-11T23:52:11Z,5183,1.92,11.43,37.41
2026-05-11T23:52:12Z,5183,3.85,11.43,37.41
2026-05-11T23:52:13Z,5183,4.82,11.43,37.41
2026-05-11T23:52:14Z,5183,2.88,11.43,37.41
2026-05-11T23:52:15Z,5183,2.88,11.43,37.41
2026-05-11T23:52:16Z,5183,2.88,11.43,37.41
2026-05-11T23:52:17Z,5183,3.85,11.43,37.41
2026-05-11T23:52:18Z,5183,3.85,11.43,37.41
2026-05-11T23:52:19Z,5183,3.84,11.43,37.41
2026-05-11T23:52:20Z,5183,4.80,11.43,37.41
2026-05-11T23:52:21Z,5183,2.88,11.43,37.41
2026-05-11T23:52:22Z,5183,4.79,11.43,37.41
2026-05-11T23:52:23Z,5183,3.84,11.43,37.41
2026-05-11T23:52:24Z,5183,3.84,11.43,37.41
2026-05-11T23:52:25Z,5183,2.88,11.43,37.41
2026-05-11T23:52:26Z,5183,3.84,11.43,37.41
2026-05-11T23:52:27Z,5183,4.81,11.43,37.41
2026-05-11T23:52:28Z,5183,2.89,11.43,37.41
2026-05-11T23:52:29Z,5183,3.85,11.43,37.41
2026-05-11T23:52:30Z,5183,4.81,11.43,37.41
2026-05-11T23:52:31Z,5183,3.84,11.43,37.41
2026-05-11T23:52:33Z,5183,3.85,11.43,37.41
2026-05-11T23:52:34Z,5183,3.84,11.43,37.41
2026-05-11T23:52:35Z,5183,3.84,11.43,37.41
2026-05-11T23:52:36Z,5183,2.88,11.43,37.41
2026-05-11T23:52:37Z,5183,3.84,11.43,37.41
2026-05-11T23:52:38Z,5183,4.81,11.43,37.41
2026-05-11T23:52:39Z,5183,2.88,11.43,37.41
2026-05-11T23:52:40Z,5183,4.80,11.43,37.41
2026-05-11T23:52:41Z,5183,3.84,11.43,37.41
2026-05-11T23:52:42Z,5183,4.80,11.43,37.41
2026-05-11T23:52:43Z,5183,3.84,11.43,37.41
2026-05-11T23:52:44Z,5183,3.85,11.43,37.41
2026-05-11T23:52:45Z,5183,3.86,11.43,37.41
2026-05-11T23:52:46Z,5183,2.88,11.43,37.41
2026-05-11T23:52:47Z,5183,4.80,11.43,37.41
2026-05-11T23:52:48Z,5183,3.85,11.43,37.41
2026-05-11T23:52:49Z,5183,3.85,11.43,37.41
2026-05-11T23:52:50Z,5183,4.82,11.43,37.41
2026-05-11T23:52:51Z,5183,2.88,11.43,37.41
2026-05-11T23:52:52Z,5183,3.84,11.43,37.41
2026-05-11T23:52:53Z,5183,2.89,11.43,37.41
2026-05-11T23:52:54Z,5183,3.85,11.43,37.41
2026-05-11T23:52:55Z,5183,3.85,11.43,37.41
2026-05-11T23:52:56Z,5183,3.84,11.43,37.41
2026-05-11T23:52:57Z,5183,4.80,11.43,37.41
2026-05-11T23:52:59Z,5183,3.85,11.43,37.41
2026-05-11T23:53:00Z,5183,3.84,11.43,37.41
2026-05-11T23:53:01Z,5183,3.84,11.43,37.41
2026-05-11T23:53:02Z,5183,4.81,11.43,37.41
2026-05-11T23:53:03Z,5183,3.84,11.43,37.41
2026-05-11T23:53:04Z,5183,2.89,11.43,37.41
2026-05-11T23:53:05Z,5183,3.85,11.43,37.41
2026-05-11T23:53:06Z,5183,3.85,11.43,37.41
2026-05-11T23:53:07Z,5183,3.86,11.43,37.41
2026-05-11T23:53:08Z,5183,3.85,11.43,37.41
2026-05-11T23:53:09Z,5183,3.84,11.43,37.41
2026-05-11T23:53:10Z,5183,3.85,11.43,37.41
2026-05-11T23:53:11Z,5183,3.85,11.43,37.41
2026-05-11T23:53:12Z,5183,3.84,11.43,37.41
2026-05-11T23:53:13Z,5183,3.84,11.43,37.41
2026-05-11T23:53:14Z,5183,4.81,11.43,37.41
2026-05-11T23:53:15Z,5183,3.84,11.43,37.41
2026-05-11T23:53:16Z,5183,3.85,11.43,37.41
2026-05-11T23:53:17Z,5183,3.84,11.43,37.41
2026-05-11T23:53:18Z,5183,2.87,11.43,37.41
2026-05-11T23:53:19Z,5183,3.83,11.43,37.41
2026-05-11T23:53:20Z,5183,2.88,11.43,37.41
2026-05-11T23:53:21Z,5183,3.84,11.43,37.41
2026-05-11T23:53:22Z,5183,2.89,11.43,37.41
2026-05-11T23:53:24Z,5183,3.85,11.43,37.41
2026-05-11T23:53:25Z,5183,2.89,11.43,37.41
2026-05-11T23:53:26Z,5183,3.82,11.43,37.41
2026-05-11T23:53:27Z,5183,3.85,11.43,37.41
2026-05-11T23:53:28Z,5183,3.87,11.43,37.41
2026-05-11T23:53:29Z,5183,2.88,11.43,37.41
2026-05-11T23:53:30Z,5183,3.84,11.43,37.41
2026-05-11T23:53:31Z,5183,2.89,11.43,37.41
2026-05-11T23:53:32Z,5183,2.88,11.43,37.41
2026-05-11T23:53:33Z,5183,2.88,11.43,37.41
2026-05-11T23:53:34Z,5183,2.88,11.43,37.41
2026-05-11T23:53:35Z,5183,2.88,11.43,37.41
2026-05-11T23:53:36Z,5183,3.84,11.43,37.41
2026-05-11T23:53:37Z,5183,4.81,11.43,37.41
2026-05-11T23:53:38Z,5183,3.85,11.43,37.41
2026-05-11T23:53:39Z,5183,3.84,11.43,37.41
2026-05-11T23:53:40Z,5183,4.81,11.43,37.41
2026-05-11T23:53:41Z,5183,4.81,11.43,37.41
2026-05-11T23:53:42Z,5183,4.81,11.43,37.41
2026-05-11T23:53:43Z,5183,2.89,11.43,37.41
2026-05-11T23:53:44Z,5183,4.81,11.43,37.41
2026-05-11T23:53:45Z,5183,2.88,11.43,37.41
2026-05-11T23:53:46Z,5183,4.80,11.43,37.41
2026-05-11T23:53:47Z,5183,3.85,11.43,37.41
2026-05-11T23:53:48Z,5183,3.85,11.43,37.41
2026-05-11T23:53:50Z,5183,4.80,11.43,37.41
2026-05-11T23:53:51Z,5183,4.81,11.43,37.41
2026-05-11T23:53:52Z,5183,4.80,11.43,37.41
2026-05-11T23:53:53Z,5183,4.79,11.43,37.41
2026-05-11T23:53:54Z,5183,4.81,11.43,37.41
2026-05-11T23:53:55Z,5183,4.81,11.43,37.41
2026-05-11T23:53:56Z,5183,5.78,11.43,37.41
2026-05-11T23:53:57Z,5183,3.84,11.43,37.41
2026-05-11T23:53:58Z,5183,5.76,11.43,37.41
2026-05-11T23:53:59Z,5183,2.89,11.43,37.41
2026-05-11T23:54:00Z,5183,4.81,11.43,37.41
2026-05-11T23:54:01Z,5183,2.89,11.43,37.41
2026-05-11T23:54:02Z,5183,3.84,11.43,37.41
2026-05-11T23:54:03Z,5183,3.84,11.43,37.41
2026-05-11T23:54:04Z,5183,2.89,11.43,37.41
2026-05-11T23:54:05Z,5183,4.81,11.43,37.41
2026-05-11T23:54:06Z,5183,4.79,11.43,37.41
2026-05-11T23:54:07Z,5183,3.84,11.43,37.41
2026-05-11T23:54:08Z,5183,3.84,11.43,37.41
2026-05-11T23:54:09Z,5183,4.80,11.43,37.41
2026-05-11T23:54:10Z,5183,2.88,11.43,37.41
2026-05-11T23:54:11Z,5183,2.89,11.43,37.41
2026-05-11T23:54:12Z,5183,1.92,11.43,37.41
2026-05-11T23:54:13Z,5183,0.96,11.43,37.41
2026-05-11T23:54:14Z,5183,1.92,11.43,37.41
2026-05-11T23:54:16Z,5183,2.88,11.43,37.41
2026-05-11T23:54:17Z,5183,0.97,11.43,37.41
2026-05-11T23:54:18Z,5183,2.89,11.43,37.41
2026-05-11T23:54:19Z,5183,1.92,11.43,37.41
2026-05-11T23:54:20Z,5183,3.84,11.43,37.41
2026-05-11T23:54:21Z,5183,2.88,11.43,37.41
2026-05-11T23:54:22Z,5183,0.96,11.43,37.41
2026-05-11T23:54:23Z,5183,2.89,11.43,37.41
2026-05-11T23:54:24Z,5183,2.88,11.43,37.41
2026-05-11T23:54:25Z,5183,1.92,11.43,37.41
2026-05-11T23:54:26Z,5183,2.89,11.43,37.41
2026-05-11T23:54:27Z,5183,1.93,11.43,37.41
2026-05-11T23:54:28Z,5183,1.92,11.43,37.41
2026-05-11T23:54:29Z,5183,1.92,11.43,37.41
2026-05-11T23:54:30Z,5183,2.89,11.43,37.41
2026-05-11T23:54:31Z,5183,1.93,11.43,37.41
2026-05-11T23:54:32Z,5183,1.92,11.43,37.41
2026-05-11T23:54:33Z,5183,3.85,11.43,37.41
2026-05-11T23:54:34Z,5183,2.89,11.43,37.41
2026-05-11T23:54:35Z,5183,4.80,11.43,37.41
2026-05-11T23:54:36Z,5183,2.88,11.43,37.41
2026-05-11T23:54:37Z,5183,2.88,11.43,37.41
2026-05-11T23:54:38Z,5183,2.88,11.43,37.41
2026-05-11T23:54:39Z,5183,1.92,11.43,37.41
2026-05-11T23:54:40Z,5183,3.85,11.43,37.41
2026-05-11T23:54:42Z,5183,2.88,11.43,37.41
2026-05-11T23:54:43Z,5183,2.89,11.43,37.41
2026-05-11T23:54:44Z,5183,3.84,11.43,37.41
2026-05-11T23:54:45Z,5183,1.92,11.43,37.41
2026-05-11T23:54:46Z,5183,3.84,11.43,37.41
2026-05-11T23:54:47Z,5183,2.88,11.43,37.41
2026-05-11T23:54:48Z,5183,2.89,11.43,37.41
2026-05-11T23:54:49Z,5183,1.92,11.43,37.41
2026-05-11T23:54:50Z,5183,5.77,11.43,37.41
2026-05-11T23:54:51Z,5183,1.93,11.43,37.41
2026-05-11T23:54:52Z,5183,2.89,11.43,37.41
2026-05-11T23:54:53Z,5183,3.85,11.43,37.41
2026-05-11T23:54:54Z,5183,2.88,11.43,37.41
2026-05-11T23:54:55Z,5183,5.76,11.43,37.41
2026-05-11T23:54:56Z,5183,0.00,11.43,37.41
2026-05-11T23:54:57Z,5183,4.80,11.43,37.41
2026-05-11T23:54:58Z,5183,3.84,11.43,37.41
2026-05-11T23:54:59Z,5183,5.76,11.43,37.41
2026-05-11T23:55:00Z,5183,4.80,11.43,37.41
2026-05-11T23:55:01Z,5183,2.89,11.43,37.41
2026-05-11T23:55:02Z,5183,4.82,11.43,37.41
2026-05-11T23:55:03Z,5183,4.81,11.43,37.41
2026-05-11T23:55:04Z,5183,1.93,11.43,37.41
2026-05-11T23:55:05Z,5183,6.74,11.43,37.41
2026-05-11T23:55:06Z,5183,2.89,11.43,37.41
2026-05-11T23:55:07Z,5183,2.89,11.43,37.41
2026-05-11T23:55:09Z,5183,5.78,11.43,37.41
2026-05-11T23:55:10Z,5183,2.89,11.43,37.41
2026-05-11T23:55:11Z,5183,3.85,11.43,37.41
2026-05-11T23:55:12Z,5183,3.85,11.43,37.41
2026-05-11T23:55:13Z,5183,4.82,11.43,37.41
2026-05-11T23:55:14Z,5183,5.76,11.43,37.41
2026-05-11T23:55:15Z,5183,2.88,11.43,37.41
2026-05-11T23:55:16Z,5183,5.76,11.43,37.41
2026-05-11T23:55:17Z,5183,3.86,11.43,37.41
2026-05-11T23:55:18Z,5183,2.89,11.43,37.41
2026-05-11T23:55:19Z,5183,2.88,11.43,37.41
2026-05-11T23:55:20Z,5183,5.76,11.43,37.41
2026-05-11T23:55:21Z,5183,2.89,11.43,37.41
2026-05-11T23:55:22Z,5183,3.85,11.43,37.41
2026-05-11T23:55:23Z,5183,1.92,11.43,37.41
2026-05-11T23:55:24Z,5183,2.89,11.43,37.41
2026-05-11T23:55:25Z,5183,2.89,11.43,37.41
2026-05-11T23:55:26Z,5183,3.84,11.43,37.41
2026-05-11T23:55:27Z,5183,5.76,11.43,37.41
2026-05-11T23:55:28Z,5183,1.92,11.43,37.41
2026-05-11T23:55:29Z,5183,3.84,11.43,37.41
2026-05-11T23:55:30Z,5183,2.88,11.43,37.41
2026-05-11T23:55:31Z,5183,2.88,11.43,37.41
2026-05-11T23:55:32Z,5183,2.88,11.43,37.41
2026-05-11T23:55:33Z,5183,3.84,11.43,37.41
2026-05-11T23:55:35Z,5183,2.89,11.43,37.41
2026-05-11T23:55:36Z,5183,2.88,11.43,37.41
2026-05-11T23:55:37Z,5183,3.84,11.43,37.41
2026-05-11T23:55:38Z,5183,3.85,11.43,37.41
2026-05-11T23:55:39Z,5183,2.88,11.43,37.41
2026-05-11T23:55:40Z,5183,2.88,11.43,37.41
2026-05-11T23:55:41Z,5183,3.85,11.43,37.41
2026-05-11T23:55:42Z,5183,2.88,11.43,37.41
2026-05-11T23:55:43Z,5183,3.86,11.43,37.41
2026-05-11T23:55:44Z,5183,3.85,11.43,37.41
2026-05-11T23:55:45Z,5183,2.89,11.43,37.41
2026-05-11T23:55:46Z,5183,2.88,11.43,37.41
2026-05-11T23:55:47Z,5183,2.89,11.43,37.41
2026-05-11T23:55:48Z,5183,3.85,11.43,37.41
2026-05-11T23:55:49Z,5183,2.88,11.43,37.41
2026-05-11T23:55:50Z,5183,2.89,11.43,37.41
2026-05-11T23:55:51Z,5183,3.85,11.43,37.41
2026-05-11T23:55:52Z,5183,2.89,11.43,37.41
2026-05-11T23:55:53Z,5183,2.87,11.43,37.41
2026-05-11T23:55:54Z,5183,2.89,11.43,37.41
2026-05-11T23:55:55Z,5183,3.86,11.43,37.41
2026-05-11T23:55:56Z,5183,1.92,11.43,37.41
2026-05-11T23:55:57Z,5183,1.92,11.43,37.41
2026-05-11T23:55:58Z,5183,3.85,11.43,37.41
2026-05-11T23:55:59Z,5183,2.89,11.43,37.41
2026-05-11T23:56:01Z,5183,2.89,11.43,37.41
2026-05-11T23:56:02Z,5183,2.90,11.43,37.41
2026-05-11T23:56:03Z,5183,1.93,11.43,37.41
2026-05-11T23:56:04Z,5183,3.84,11.43,37.41
2026-05-11T23:56:05Z,5183,2.89,11.43,37.41
2026-05-11T23:56:06Z,5183,2.89,11.43,37.41
2026-05-11T23:56:07Z,5183,2.89,11.43,37.41
2026-05-11T23:56:08Z,5183,2.88,11.43,37.41
2026-05-11T23:56:09Z,5183,2.89,11.43,37.41
2026-05-11T23:56:10Z,5183,3.85,11.43,37.41
2026-05-11T23:56:11Z,5183,2.89,11.43,37.41
2026-05-11T23:56:12Z,5183,2.89,11.43,37.41
2026-05-11T23:56:13Z,5183,2.90,11.43,37.41
2026-05-11T23:56:14Z,5183,3.86,11.43,37.41
2026-05-11T23:56:15Z,5183,2.89,11.43,37.41
2026-05-11T23:56:16Z,5183,4.81,11.43,37.41
2026-05-11T23:56:17Z,5183,2.89,11.43,37.41
2026-05-11T23:56:18Z,5183,2.89,11.43,37.41
2026-05-11T23:56:19Z,5183,3.85,11.43,37.41
2026-05-11T23:56:20Z,5183,2.88,11.43,37.41
2026-05-11T23:56:21Z,5183,3.85,11.43,37.41
2026-05-11T23:56:22Z,5183,2.89,11.43,37.41
2026-05-11T23:56:23Z,5183,2.89,11.43,37.41
2026-05-11T23:56:24Z,5183,2.89,11.43,37.41
2026-05-11T23:56:25Z,5183,2.88,11.43,37.41
2026-05-11T23:56:27Z,5183,2.88,11.43,37.41
2026-05-11T23:56:28Z,5183,1.93,11.43,37.41
2026-05-11T23:56:29Z,5183,2.88,11.43,37.41
2026-05-11T23:56:30Z,5183,2.89,11.43,37.41
2026-05-11T23:56:31Z,5183,4.81,11.43,37.41
2026-05-11T23:56:32Z,5183,2.88,11.43,37.41
2026-05-11T23:56:33Z,5183,3.85,11.43,37.41
2026-05-11T23:56:34Z,5183,3.85,11.43,37.41
2026-05-11T23:56:35Z,5183,3.85,11.43,37.41
2026-05-11T23:56:36Z,5183,3.85,11.43,37.41
2026-05-11T23:56:37Z,5183,3.85,11.43,37.41
2026-05-11T23:56:38Z,5183,1.93,11.43,37.41
2026-05-11T23:56:39Z,5183,2.89,11.43,37.41
2026-05-11T23:56:40Z,5183,2.89,11.43,37.41
2026-05-11T23:56:41Z,5183,2.89,11.43,37.41
2026-05-11T23:56:42Z,5183,2.88,11.43,37.41
2026-05-11T23:56:43Z,5183,1.92,11.43,37.41
2026-05-11T23:56:44Z,5183,2.88,11.43,37.41
2026-05-11T23:56:45Z,5183,3.85,11.43,37.41
2026-05-11T23:56:46Z,5183,2.88,11.43,37.41
2026-05-11T23:56:47Z,5183,3.85,11.43,37.41
2026-05-11T23:56:48Z,5183,1.92,11.43,37.41
2026-05-11T23:56:49Z,5183,2.88,11.43,37.41
2026-05-11T23:56:50Z,5183,3.85,11.43,37.41
2026-05-11T23:56:51Z,5183,3.84,11.43,37.41
2026-05-11T23:56:52Z,5183,1.92,11.43,37.41
2026-05-11T23:56:54Z,5183,3.85,11.43,37.41
2026-05-11T23:56:55Z,5183,2.88,11.43,37.41
2026-05-11T23:56:56Z,5183,1.92,11.43,37.41
2026-05-11T23:56:57Z,5183,2.88,11.43,37.41
2026-05-11T23:56:58Z,5183,3.84,11.43,37.41
2026-05-11T23:56:59Z,5183,3.84,11.43,37.41
2026-05-11T23:57:00Z,5183,2.89,11.43,37.41
2026-05-11T23:57:01Z,5183,3.85,11.43,37.41
2026-05-11T23:57:02Z,5183,1.92,11.43,37.41
2026-05-11T23:57:03Z,5183,3.86,11.43,37.41
2026-05-11T23:57:04Z,5183,2.88,11.43,37.41
2026-05-11T23:57:05Z,5183,2.88,11.43,37.41
2026-05-11T23:57:06Z,5183,2.89,11.43,37.41
2026-05-11T23:57:07Z,5183,2.89,11.43,37.41
2026-05-11T23:57:08Z,5183,3.86,11.43,37.41
2026-05-11T23:57:09Z,5183,2.89,11.43,37.41
2026-05-11T23:57:10Z,5183,3.85,11.43,37.41
2026-05-11T23:57:11Z,5183,2.89,11.43,37.41
2026-05-11T23:57:12Z,5183,3.85,11.43,37.41
2026-05-11T23:57:13Z,5183,2.89,11.43,37.41
2026-05-11T23:57:14Z,5183,3.84,11.43,37.41
2026-05-11T23:57:15Z,5183,2.88,11.43,37.41
2026-05-11T23:57:16Z,5183,2.88,11.43,37.41
2026-05-11T23:57:17Z,5183,2.88,11.43,37.41
2026-05-11T23:57:18Z,5183,3.84,11.43,37.41
2026-05-11T23:57:20Z,5183,2.88,11.43,37.41
2026-05-11T23:57:21Z,5183,2.87,11.43,37.41
2026-05-11T23:57:22Z,5183,1.92,11.43,37.41
2026-05-11T23:57:23Z,5183,3.86,11.43,37.41
2026-05-11T23:57:24Z,5183,1.92,11.43,37.41
2026-05-11T23:57:25Z,5183,1.92,11.43,37.41
2026-05-11T23:57:26Z,5183,2.89,11.43,37.41
2026-05-11T23:57:27Z,5183,2.88,11.43,37.41
2026-05-11T23:57:28Z,5183,2.88,11.43,37.41
2026-05-11T23:57:29Z,5183,3.84,11.43,37.41
2026-05-11T23:57:30Z,5183,3.85,11.43,37.41
2026-05-11T23:57:31Z,5183,2.89,11.43,37.41
2026-05-11T23:57:32Z,5183,3.84,11.43,37.41
2026-05-11T23:57:33Z,5183,2.88,11.43,37.41
2026-05-11T23:57:34Z,5183,3.86,11.43,37.41
2026-05-11T23:57:35Z,5183,2.88,11.43,37.41
2026-05-11T23:57:36Z,5183,3.84,11.43,37.41
2026-05-11T23:57:37Z,5183,1.92,11.43,37.41
2026-05-11T23:57:38Z,5183,2.89,11.43,37.41
2026-05-11T23:57:39Z,5183,2.89,11.43,37.41
2026-05-11T23:57:40Z,5183,1.92,11.43,37.41
2026-05-11T23:57:41Z,5183,3.84,11.43,37.41
2026-05-11T23:57:42Z,5183,3.85,11.43,37.41
2026-05-11T23:57:43Z,5183,3.84,11.43,37.41
2026-05-11T23:57:44Z,5183,2.88,11.43,37.41
2026-05-11T23:57:46Z,5183,2.89,11.43,37.41
2026-05-11T23:57:47Z,5183,4.82,11.43,37.41
2026-05-11T23:57:48Z,5183,3.85,11.43,37.41
2026-05-11T23:57:49Z,5183,3.84,11.43,37.41
2026-05-11T23:57:50Z,5183,3.84,11.43,37.41
2026-05-11T23:57:51Z,5183,4.80,11.43,37.41
2026-05-11T23:57:52Z,5183,3.84,11.43,37.41
2026-05-11T23:57:53Z,5183,3.85,11.43,37.41
2026-05-11T23:57:54Z,5183,2.89,11.43,37.41
2026-05-11T23:57:55Z,5183,3.85,11.43,37.41
2026-05-11T23:57:56Z,5183,3.84,11.43,37.41
2026-05-11T23:57:57Z,5183,4.81,11.43,37.41
2026-05-11T23:57:58Z,5183,3.85,11.43,37.41
2026-05-11T23:57:59Z,5183,3.85,11.43,37.41
2026-05-11T23:58:00Z,5183,3.84,11.43,37.41
2026-05-11T23:58:01Z,5183,3.85,11.43,37.41
2026-05-11T23:58:02Z,5183,1.92,11.43,37.41
2026-05-11T23:58:03Z,5183,1.93,11.43,37.41
2026-05-11T23:58:04Z,5183,3.85,11.43,37.41
2026-05-11T23:58:05Z,5183,1.92,11.43,37.41
2026-05-11T23:58:06Z,5183,2.89,11.43,37.41
2026-05-11T23:58:07Z,5183,2.89,11.43,37.41
2026-05-11T23:58:08Z,5183,2.89,11.43,37.41
2026-05-11T23:58:09Z,5183,2.89,11.43,37.41
2026-05-11T23:58:10Z,5183,2.88,11.43,37.41
2026-05-11T23:58:12Z,5183,3.84,11.43,37.41
2026-05-11T23:58:13Z,5183,2.88,11.43,37.41
2026-05-11T23:58:14Z,5183,2.89,11.43,37.41
2026-05-11T23:58:15Z,5183,1.92,11.43,37.41
2026-05-11T23:58:16Z,5183,3.85,11.43,37.41
2026-05-11T23:58:17Z,5183,1.92,11.43,37.41
2026-05-11T23:58:18Z,5183,2.89,11.43,37.41
2026-05-11T23:58:19Z,5183,2.89,11.43,37.41
2026-05-11T23:58:20Z,5183,2.89,11.43,37.41
2026-05-11T23:58:21Z,5183,2.88,11.43,37.41
2026-05-11T23:58:22Z,5183,2.89,11.43,37.41
2026-05-11T23:58:23Z,5183,2.88,11.43,37.41
2026-05-11T23:58:24Z,5183,2.88,11.43,37.41
2026-05-11T23:58:25Z,5183,2.88,11.43,37.41
2026-05-11T23:58:26Z,5183,2.88,11.43,37.41
2026-05-11T23:58:27Z,5183,2.88,11.43,37.41
2026-05-11T23:58:28Z,5183,2.89,11.43,37.41
2026-05-11T23:58:29Z,5183,2.89,11.43,37.41
2026-05-11T23:58:30Z,5183,2.88,11.43,37.41
2026-05-11T23:58:31Z,5183,3.86,11.43,37.41
2026-05-11T23:58:32Z,5183,3.84,11.43,37.41
2026-05-11T23:58:33Z,5183,3.85,11.43,37.41
2026-05-11T23:58:34Z,5183,2.89,11.43,37.41
2026-05-11T23:58:35Z,5183,2.88,11.43,37.41
2026-05-11T23:58:36Z,5183,3.85,11.43,37.41
2026-05-11T23:58:38Z,5183,3.85,11.43,37.41
2026-05-11T23:58:39Z,5183,2.89,11.43,37.41
2026-05-11T23:58:40Z,5183,2.89,11.43,37.41
2026-05-11T23:58:41Z,5183,2.88,11.43,37.41
2026-05-11T23:58:42Z,5183,2.88,11.43,37.41
2026-05-11T23:58:43Z,5183,3.85,11.43,37.41
2026-05-11T23:58:44Z,5183,2.89,11.43,37.41
2026-05-11T23:58:45Z,5183,3.84,11.43,37.41
2026-05-11T23:58:46Z,5183,2.88,11.43,37.41
2026-05-11T23:58:47Z,5183,2.89,11.43,37.41
2026-05-11T23:58:48Z,5183,2.88,11.43,37.41
2026-05-11T23:58:49Z,5183,3.85,11.43,37.41
2026-05-11T23:58:50Z,5183,1.93,11.43,37.41
2026-05-11T23:58:51Z,5183,3.85,11.43,37.41
2026-05-11T23:58:52Z,5183,1.92,11.43,37.41
2026-05-11T23:58:53Z,5183,3.84,11.43,37.41
